,id_name,division_name,years,month,temp
1983,1,Chittagong,1943,6,27
1984,1,Chittagong,1943,7,27
1985,1,Chittagong,1943,8,27
1986,1,Chittagong,1943,9,28
1987,1,Chittagong,1943,10,27
1988,1,Chittagong,1943,11,23
1989,1,Chittagong,1943,12,20
1990,1,Chittagong,1944,1,18
1991,1,Chittagong,1944,2,20
1992,1,Chittagong,1944,3,25
1993,1,Chittagong,1944,4,26
1994,1,Chittagong,1944,5,29
1995,1,Chittagong,1944,6,28
1996,1,Chittagong,1944,7,28
1997,1,Chittagong,1944,8,28
1998,1,Chittagong,1944,9,27
1999,1,Chittagong,1944,10,26
2000,1,Chittagong,1944,11,22
2001,1,Chittagong,1944,12,20
2002,1,Chittagong,1945,1,18
2003,1,Chittagong,1945,2,19
2004,1,Chittagong,1945,3,25
2005,1,Chittagong,1945,4,27
2006,1,Chittagong,1945,5,27
2007,1,Chittagong,1945,6,28
2008,1,Chittagong,1945,7,28
2009,1,Chittagong,1945,8,28
2010,1,Chittagong,1945,9,28
2011,1,Chittagong,1945,10,26
2012,1,Chittagong,1945,11,22
2013,1,Chittagong,1945,12,18
2014,1,Chittagong,1946,1,18
2015,1,Chittagong,1946,2,22
2016,1,Chittagong,1946,3,25
2017,1,Chittagong,1946,4,26
2018,1,Chittagong,1946,5,27
2019,1,Chittagong,1946,6,27
2020,1,Chittagong,1946,7,27
2021,1,Chittagong,1946,8,28
2022,1,Chittagong,1946,9,28
2023,1,Chittagong,1946,10,26
2024,1,Chittagong,1946,11,23
2025,1,Chittagong,1946,12,20
2026,1,Chittagong,1947,1,18
2027,1,Chittagong,1947,2,20
2028,1,Chittagong,1947,3,25
2029,1,Chittagong,1947,4,28
2030,1,Chittagong,1947,5,28
2031,1,Chittagong,1947,6,28
2032,1,Chittagong,1947,7,28
2033,1,Chittagong,1947,8,28
2034,1,Chittagong,1947,9,28
2035,1,Chittagong,1947,10,26
2036,1,Chittagong,1947,11,23
2037,1,Chittagong,1947,12,20
2038,1,Chittagong,1948,1,18
2039,1,Chittagong,1948,2,20
2040,1,Chittagong,1948,3,24
2041,1,Chittagong,1948,4,27
2042,1,Chittagong,1948,5,27
2043,1,Chittagong,1948,6,28
2044,1,Chittagong,1948,7,27
2045,1,Chittagong,1948,8,27
2046,1,Chittagong,1948,9,28
2047,1,Chittagong,1948,10,26
2048,1,Chittagong,1948,11,23
2049,1,Chittagong,1948,12,18
2050,1,Chittagong,1949,1,18
2051,1,Chittagong,1949,2,20
2052,1,Chittagong,1949,3,24
2053,1,Chittagong,1949,4,25
2054,1,Chittagong,1949,5,26
2055,1,Chittagong,1949,6,27
2056,1,Chittagong,1949,7,27
2057,1,Chittagong,1949,8,27
2058,1,Chittagong,1949,9,27
2059,1,Chittagong,1949,10,27
2060,1,Chittagong,1949,11,22
2061,1,Chittagong,1949,12,17
2062,1,Chittagong,1950,1,18
2063,1,Chittagong,1950,2,20
2064,1,Chittagong,1950,3,24
2065,1,Chittagong,1950,4,27
2066,1,Chittagong,1950,5,28
2067,1,Chittagong,1950,6,27
2068,1,Chittagong,1950,7,27
2069,1,Chittagong,1950,8,27
2070,1,Chittagong,1950,9,28
2071,1,Chittagong,1950,10,26
2072,1,Chittagong,1950,11,22
2073,1,Chittagong,1950,12,19
2074,1,Chittagong,1951,1,17
2075,1,Chittagong,1951,2,20
2076,1,Chittagong,1951,3,24
2077,1,Chittagong,1951,4,27
2078,1,Chittagong,1951,5,28
2079,1,Chittagong,1951,6,28
2080,1,Chittagong,1951,7,27
2081,1,Chittagong,1951,8,28
2082,1,Chittagong,1951,9,28
2083,1,Chittagong,1951,10,27
2084,1,Chittagong,1951,11,23
2085,1,Chittagong,1951,12,20
2086,1,Chittagong,1952,1,18
2087,1,Chittagong,1952,2,21
2088,1,Chittagong,1952,3,24
2089,1,Chittagong,1952,4,27
2090,1,Chittagong,1952,5,27
2091,1,Chittagong,1952,6,28
2092,1,Chittagong,1952,7,27
2093,1,Chittagong,1952,8,28
2094,1,Chittagong,1952,9,27
2095,1,Chittagong,1952,10,26
2096,1,Chittagong,1952,11,23
2097,1,Chittagong,1952,12,19
2098,1,Chittagong,1953,1,17
2099,1,Chittagong,1953,2,21
2100,1,Chittagong,1953,3,26
2101,1,Chittagong,1953,4,28
2102,1,Chittagong,1953,5,28
2103,1,Chittagong,1953,6,27
2104,1,Chittagong,1953,7,27
2105,1,Chittagong,1953,8,28
2106,1,Chittagong,1953,9,27
2107,1,Chittagong,1953,10,26
2108,1,Chittagong,1953,11,22
2109,1,Chittagong,1953,12,20
2110,1,Chittagong,1954,1,17
2111,1,Chittagong,1954,2,22
2112,1,Chittagong,1954,3,25
2113,1,Chittagong,1954,4,29
2114,1,Chittagong,1954,5,28
2115,1,Chittagong,1954,6,27
2116,1,Chittagong,1954,7,27
2117,1,Chittagong,1954,8,28
2118,1,Chittagong,1954,9,28
2119,1,Chittagong,1954,10,25
2120,1,Chittagong,1954,11,21
2121,1,Chittagong,1954,12,19
2122,1,Chittagong,1955,1,17
2123,1,Chittagong,1955,2,20
2124,1,Chittagong,1955,3,25
2125,1,Chittagong,1955,4,27
2126,1,Chittagong,1955,5,28
2127,1,Chittagong,1955,6,28
2128,1,Chittagong,1955,7,27
2129,1,Chittagong,1955,8,27
2130,1,Chittagong,1955,9,27
2131,1,Chittagong,1955,10,27
2132,1,Chittagong,1955,11,23
2133,1,Chittagong,1955,12,18
2134,1,Chittagong,1956,1,18
2135,1,Chittagong,1956,2,19
2136,1,Chittagong,1956,3,25
2137,1,Chittagong,1956,4,27
2138,1,Chittagong,1956,5,28
2139,1,Chittagong,1956,6,27
2140,1,Chittagong,1956,7,27
2141,1,Chittagong,1956,8,27
2142,1,Chittagong,1956,9,27
2143,1,Chittagong,1956,10,26
2144,1,Chittagong,1956,11,22
2145,1,Chittagong,1956,12,19
2146,1,Chittagong,1957,1,18
2147,1,Chittagong,1957,2,19
2148,1,Chittagong,1957,3,24
2149,1,Chittagong,1957,4,28
2150,1,Chittagong,1957,5,29
2151,1,Chittagong,1957,6,28
2152,1,Chittagong,1957,7,28
2153,1,Chittagong,1957,8,28
2154,1,Chittagong,1957,9,28
2155,1,Chittagong,1957,10,26
2156,1,Chittagong,1957,11,22
2157,1,Chittagong,1957,12,19
2158,1,Chittagong,1958,1,19
2159,1,Chittagong,1958,2,20
2160,1,Chittagong,1958,3,25
2161,1,Chittagong,1958,4,28
2162,1,Chittagong,1958,5,28
2163,1,Chittagong,1958,6,29
2164,1,Chittagong,1958,7,28
2165,1,Chittagong,1958,8,27
2166,1,Chittagong,1958,9,28
2167,1,Chittagong,1958,10,27
2168,1,Chittagong,1958,11,23
2169,1,Chittagong,1958,12,20
2170,1,Chittagong,1959,1,18
2171,1,Chittagong,1959,2,19
2172,1,Chittagong,1959,3,24
2173,1,Chittagong,1959,4,28
2174,1,Chittagong,1959,5,28
2175,1,Chittagong,1959,6,28
2176,1,Chittagong,1959,7,28
2177,1,Chittagong,1959,8,27
2178,1,Chittagong,1959,9,27
2179,1,Chittagong,1959,10,26
2180,1,Chittagong,1959,11,22
2181,1,Chittagong,1959,12,19
2182,1,Chittagong,1960,1,18
2183,1,Chittagong,1960,2,22
2184,1,Chittagong,1960,3,23
2185,1,Chittagong,1960,4,29
2186,1,Chittagong,1960,5,29
2187,1,Chittagong,1960,6,28
2188,1,Chittagong,1960,7,27
2189,1,Chittagong,1960,8,28
2190,1,Chittagong,1960,9,27
2191,1,Chittagong,1960,10,26
2192,1,Chittagong,1960,11,22
2193,1,Chittagong,1960,12,19
2194,1,Chittagong,1961,1,19
2195,1,Chittagong,1961,2,19
2196,1,Chittagong,1961,3,26
2197,1,Chittagong,1961,4,28
2198,1,Chittagong,1961,5,28
2199,1,Chittagong,1961,6,27
2200,1,Chittagong,1961,7,28
2201,1,Chittagong,1961,8,28
2202,1,Chittagong,1961,9,27
2203,1,Chittagong,1961,10,26
2204,1,Chittagong,1961,11,22
2205,1,Chittagong,1961,12,17
2206,1,Chittagong,1962,1,17
2207,1,Chittagong,1962,2,20
2208,1,Chittagong,1962,3,25
2209,1,Chittagong,1962,4,28
2210,1,Chittagong,1962,5,27
2211,1,Chittagong,1962,6,27
2212,1,Chittagong,1962,7,28
2213,1,Chittagong,1962,8,27
2214,1,Chittagong,1962,9,28
2215,1,Chittagong,1962,10,26
2216,1,Chittagong,1962,11,22
2217,1,Chittagong,1962,12,19
2218,1,Chittagong,1963,1,17
2219,1,Chittagong,1963,2,21
2220,1,Chittagong,1963,3,24
2221,1,Chittagong,1963,4,26
2222,1,Chittagong,1963,5,27
2223,1,Chittagong,1963,6,27
2224,1,Chittagong,1963,7,28
2225,1,Chittagong,1963,8,28
2226,1,Chittagong,1963,9,28
2227,1,Chittagong,1963,10,26
2228,1,Chittagong,1963,11,22
2229,1,Chittagong,1963,12,19
2230,1,Chittagong,1964,1,17
2231,1,Chittagong,1964,2,21
2232,1,Chittagong,1964,3,26
2233,1,Chittagong,1964,4,27
2234,1,Chittagong,1964,5,27
2235,1,Chittagong,1964,6,28
2236,1,Chittagong,1964,7,27
2237,1,Chittagong,1964,8,28
2238,1,Chittagong,1964,9,28
2239,1,Chittagong,1964,10,27
2240,1,Chittagong,1964,11,23
2241,1,Chittagong,1964,12,19
2242,1,Chittagong,1965,1,18
2243,1,Chittagong,1965,2,20
2244,1,Chittagong,1965,3,23
2245,1,Chittagong,1965,4,27
2246,1,Chittagong,1965,5,28
2247,1,Chittagong,1965,6,28
2248,1,Chittagong,1965,7,27
2249,1,Chittagong,1965,8,27
2250,1,Chittagong,1965,9,27
2251,1,Chittagong,1965,10,26
2252,1,Chittagong,1965,11,23
2253,1,Chittagong,1965,12,19
2254,1,Chittagong,1966,1,18
2255,1,Chittagong,1966,2,22
2256,1,Chittagong,1966,3,25
2257,1,Chittagong,1966,4,28
2258,1,Chittagong,1966,5,29
2259,1,Chittagong,1966,6,27
2260,1,Chittagong,1966,7,28
2261,1,Chittagong,1966,8,27
2262,1,Chittagong,1966,9,27
2263,1,Chittagong,1966,10,25
2264,1,Chittagong,1966,11,23
2265,1,Chittagong,1966,12,19
2266,1,Chittagong,1967,1,18
2267,1,Chittagong,1967,2,21
2268,1,Chittagong,1967,3,23
2269,1,Chittagong,1967,4,26
2270,1,Chittagong,1967,5,28
2271,1,Chittagong,1967,6,28
2272,1,Chittagong,1967,7,28
2273,1,Chittagong,1967,8,27
2274,1,Chittagong,1967,9,27
2275,1,Chittagong,1967,10,26
2276,1,Chittagong,1967,11,21
2277,1,Chittagong,1967,12,19
2278,1,Chittagong,1968,1,17
2279,1,Chittagong,1968,2,19
2280,1,Chittagong,1968,3,24
2281,1,Chittagong,1968,4,27
2282,1,Chittagong,1968,5,28
2283,1,Chittagong,1968,6,26
2284,1,Chittagong,1968,7,27
2285,1,Chittagong,1968,8,28
2286,1,Chittagong,1968,9,28
2287,1,Chittagong,1968,10,26
2288,1,Chittagong,1968,11,23
2289,1,Chittagong,1968,12,19
2290,1,Chittagong,1969,1,17
2291,1,Chittagong,1969,2,21
2292,1,Chittagong,1969,3,25
2293,1,Chittagong,1969,4,27
2294,1,Chittagong,1969,5,28
2295,1,Chittagong,1969,6,28
2296,1,Chittagong,1969,7,28
2297,1,Chittagong,1969,8,27
2298,1,Chittagong,1969,9,28
2299,1,Chittagong,1969,10,26
2300,1,Chittagong,1969,11,23
2301,1,Chittagong,1969,12,19
2302,1,Chittagong,1970,1,17
2303,1,Chittagong,1970,2,20
2304,1,Chittagong,1970,3,25
2305,1,Chittagong,1970,4,28
2306,1,Chittagong,1970,5,28
2307,1,Chittagong,1970,6,28
2308,1,Chittagong,1970,7,27
2309,1,Chittagong,1970,8,28
2310,1,Chittagong,1970,9,27
2311,1,Chittagong,1970,10,26
2312,1,Chittagong,1970,11,22
2313,1,Chittagong,1970,12,19
2314,1,Chittagong,1971,1,18
2315,1,Chittagong,1971,2,19
2316,1,Chittagong,1971,3,24
2317,1,Chittagong,1971,4,26
2318,1,Chittagong,1971,5,27
2319,1,Chittagong,1971,6,27
2320,1,Chittagong,1971,7,27
2321,1,Chittagong,1971,8,26
2322,1,Chittagong,1971,9,27
2323,1,Chittagong,1971,10,26
2324,1,Chittagong,1971,11,22
2325,1,Chittagong,1971,12,19
2326,1,Chittagong,1972,1,18
2327,1,Chittagong,1972,2,18
2328,1,Chittagong,1972,3,25
2329,1,Chittagong,1972,4,27
2330,1,Chittagong,1972,5,29
2331,1,Chittagong,1972,6,28
2332,1,Chittagong,1972,7,28
2333,1,Chittagong,1972,8,27
2334,1,Chittagong,1972,9,28
2335,1,Chittagong,1972,10,26
2336,1,Chittagong,1972,11,23
2337,1,Chittagong,1972,12,19
2338,1,Chittagong,1973,1,18
2339,1,Chittagong,1973,2,21
2340,1,Chittagong,1973,3,24
2341,1,Chittagong,1973,4,28
2342,1,Chittagong,1973,5,27
2343,1,Chittagong,1973,6,27
2344,1,Chittagong,1973,7,28
2345,1,Chittagong,1973,8,27
2346,1,Chittagong,1973,9,27
2347,1,Chittagong,1973,10,26
2348,1,Chittagong,1973,11,22
2349,1,Chittagong,1973,12,19
2350,1,Chittagong,1974,1,17
2351,1,Chittagong,1974,2,20
2352,1,Chittagong,1974,3,24
2353,1,Chittagong,1974,4,27
2354,1,Chittagong,1974,5,27
2355,1,Chittagong,1974,6,27
2356,1,Chittagong,1974,7,27
2357,1,Chittagong,1974,8,27
2358,1,Chittagong,1974,9,27
2359,1,Chittagong,1974,10,27
2360,1,Chittagong,1974,11,24
2361,1,Chittagong,1974,12,18
2362,1,Chittagong,1975,1,18
2363,1,Chittagong,1975,2,20
2364,1,Chittagong,1975,3,25
2365,1,Chittagong,1975,4,28
2366,1,Chittagong,1975,5,28
2367,1,Chittagong,1975,6,28
2368,1,Chittagong,1975,7,27
2369,1,Chittagong,1975,8,27
2370,1,Chittagong,1975,9,27
2371,1,Chittagong,1975,10,27
2372,1,Chittagong,1975,11,22
2373,1,Chittagong,1975,12,18
2374,1,Chittagong,1976,1,18
2375,1,Chittagong,1976,2,21
2376,1,Chittagong,1976,3,25
2377,1,Chittagong,1976,4,27
2378,1,Chittagong,1976,5,27
2379,1,Chittagong,1976,6,27
2380,1,Chittagong,1976,7,27
2381,1,Chittagong,1976,8,27
2382,1,Chittagong,1976,9,27
2383,1,Chittagong,1976,10,26
2384,1,Chittagong,1976,11,24
2385,1,Chittagong,1976,12,19
2386,1,Chittagong,1977,1,17
2387,1,Chittagong,1977,2,20
2388,1,Chittagong,1977,3,26
2389,1,Chittagong,1977,4,26
2390,1,Chittagong,1977,5,26
2391,1,Chittagong,1977,6,27
2392,1,Chittagong,1977,7,27
2393,1,Chittagong,1977,8,28
2394,1,Chittagong,1977,9,28
2395,1,Chittagong,1977,10,26
2396,1,Chittagong,1977,11,23
2397,1,Chittagong,1977,12,19
2398,1,Chittagong,1978,1,16
2399,1,Chittagong,1978,2,20
2400,1,Chittagong,1978,3,24
2401,1,Chittagong,1978,4,27
2402,1,Chittagong,1978,5,27
2403,1,Chittagong,1978,6,27
2404,1,Chittagong,1978,7,27
2405,1,Chittagong,1978,8,28
2406,1,Chittagong,1978,9,27
2407,1,Chittagong,1978,10,27
2408,1,Chittagong,1978,11,24
2409,1,Chittagong,1978,12,19
2410,1,Chittagong,1979,1,19
2411,1,Chittagong,1979,2,20
2412,1,Chittagong,1979,3,24
2413,1,Chittagong,1979,4,28
2414,1,Chittagong,1979,5,29
2415,1,Chittagong,1979,6,28
2416,1,Chittagong,1979,7,28
2417,1,Chittagong,1979,8,28
2418,1,Chittagong,1979,9,28
2419,1,Chittagong,1979,10,26
2420,1,Chittagong,1979,11,25
2421,1,Chittagong,1979,12,20
2422,1,Chittagong,1980,1,18
2423,1,Chittagong,1980,2,20
2424,1,Chittagong,1980,3,25
2425,1,Chittagong,1980,4,28
2426,1,Chittagong,1980,5,27
2427,1,Chittagong,1980,6,28
2428,1,Chittagong,1980,7,28
2429,1,Chittagong,1980,8,28
2430,1,Chittagong,1980,9,28
2431,1,Chittagong,1980,10,26
2432,1,Chittagong,1980,11,23
2433,1,Chittagong,1980,12,20
2434,1,Chittagong,1981,1,18
2435,1,Chittagong,1981,2,20
2436,1,Chittagong,1981,3,24
2437,1,Chittagong,1981,4,25
2438,1,Chittagong,1981,5,27
2439,1,Chittagong,1981,6,28
2440,1,Chittagong,1981,7,27
2441,1,Chittagong,1981,8,28
2442,1,Chittagong,1981,9,27
2443,1,Chittagong,1981,10,27
2444,1,Chittagong,1981,11,23
2445,1,Chittagong,1981,12,19
2446,1,Chittagong,1982,1,18
2447,1,Chittagong,1982,2,20
2448,1,Chittagong,1982,3,23
2449,1,Chittagong,1982,4,26
2450,1,Chittagong,1982,5,28
2451,1,Chittagong,1982,6,27
2452,1,Chittagong,1982,7,28
2453,1,Chittagong,1982,8,27
2454,1,Chittagong,1982,9,28
2455,1,Chittagong,1982,10,27
2456,1,Chittagong,1982,11,22
2457,1,Chittagong,1982,12,18
2458,1,Chittagong,1983,1,18
2459,1,Chittagong,1983,2,19
2460,1,Chittagong,1983,3,24
2461,1,Chittagong,1983,4,26
2462,1,Chittagong,1983,5,27
2463,1,Chittagong,1983,6,28
2464,1,Chittagong,1983,7,28
2465,1,Chittagong,1983,8,28
2466,1,Chittagong,1983,9,28
2467,1,Chittagong,1983,10,27
2468,1,Chittagong,1983,11,23
2469,1,Chittagong,1983,12,18
2470,1,Chittagong,1984,1,17
2471,1,Chittagong,1984,2,19
2472,1,Chittagong,1984,3,25
2473,1,Chittagong,1984,4,28
2474,1,Chittagong,1984,5,27
2475,1,Chittagong,1984,6,27
2476,1,Chittagong,1984,7,27
2477,1,Chittagong,1984,8,28
2478,1,Chittagong,1984,9,27
2479,1,Chittagong,1984,10,27
2480,1,Chittagong,1984,11,23
2481,1,Chittagong,1984,12,19
2482,1,Chittagong,1985,1,18
2483,1,Chittagong,1985,2,20
2484,1,Chittagong,1985,3,26
2485,1,Chittagong,1985,4,28
2486,1,Chittagong,1985,5,27
2487,1,Chittagong,1985,6,28
2488,1,Chittagong,1985,7,27
2489,1,Chittagong,1985,8,28
2490,1,Chittagong,1985,9,27
2491,1,Chittagong,1985,10,27
2492,1,Chittagong,1985,11,23
2493,1,Chittagong,1985,12,20
2494,1,Chittagong,1986,1,18
2495,1,Chittagong,1986,2,21
2496,1,Chittagong,1986,3,25
2497,1,Chittagong,1986,4,27
2498,1,Chittagong,1986,5,27
2499,1,Chittagong,1986,6,28
2500,1,Chittagong,1986,7,27
2501,1,Chittagong,1986,8,28
2502,1,Chittagong,1986,9,27
2503,1,Chittagong,1986,10,26
2504,1,Chittagong,1986,11,23
2505,1,Chittagong,1986,12,20
2506,1,Chittagong,1987,1,18
2507,1,Chittagong,1987,2,21
2508,1,Chittagong,1987,3,24
2509,1,Chittagong,1987,4,27
2510,1,Chittagong,1987,5,28
2511,1,Chittagong,1987,6,29
2512,1,Chittagong,1987,7,28
2513,1,Chittagong,1987,8,28
2514,1,Chittagong,1987,9,28
2515,1,Chittagong,1987,10,27
2516,1,Chittagong,1987,11,24
2517,1,Chittagong,1987,12,20
2518,1,Chittagong,1988,1,19
2519,1,Chittagong,1988,2,21
2520,1,Chittagong,1988,3,25
2521,1,Chittagong,1988,4,28
2522,1,Chittagong,1988,5,27
2523,1,Chittagong,1988,6,28
2524,1,Chittagong,1988,7,28
2525,1,Chittagong,1988,8,28
2526,1,Chittagong,1988,9,28
2527,1,Chittagong,1988,10,27
2528,1,Chittagong,1988,11,24
2529,1,Chittagong,1988,12,21
2530,1,Chittagong,1989,1,17
2531,1,Chittagong,1989,2,20
2532,1,Chittagong,1989,3,25
2533,1,Chittagong,1989,4,28
2534,1,Chittagong,1989,5,29
2535,1,Chittagong,1989,6,28
2536,1,Chittagong,1989,7,28
2537,1,Chittagong,1989,8,28
2538,1,Chittagong,1989,9,28
2539,1,Chittagong,1989,10,27
2540,1,Chittagong,1989,11,23
2541,1,Chittagong,1989,12,19
2542,1,Chittagong,1990,1,19
2543,1,Chittagong,1990,2,21
2544,1,Chittagong,1990,3,23
2545,1,Chittagong,1990,4,26
2546,1,Chittagong,1990,5,28
2547,1,Chittagong,1990,6,28
2548,1,Chittagong,1990,7,27
2549,1,Chittagong,1990,8,28
2550,1,Chittagong,1990,9,28
2551,1,Chittagong,1990,10,26
2552,1,Chittagong,1990,11,24
2553,1,Chittagong,1990,12,20
2554,1,Chittagong,1991,1,17
2555,1,Chittagong,1991,2,21
2556,1,Chittagong,1991,3,25
2557,1,Chittagong,1991,4,27
2558,1,Chittagong,1991,5,27
2559,1,Chittagong,1991,6,27
2560,1,Chittagong,1991,7,28
2561,1,Chittagong,1991,8,28
2562,1,Chittagong,1991,9,27
2563,1,Chittagong,1991,10,26
2564,1,Chittagong,1991,11,22
2565,1,Chittagong,1991,12,18
2566,1,Chittagong,1992,1,17
2567,1,Chittagong,1992,2,19
2568,1,Chittagong,1992,3,25
2569,1,Chittagong,1992,4,28
2570,1,Chittagong,1992,5,27
2571,1,Chittagong,1992,6,28
2572,1,Chittagong,1992,7,27
2573,1,Chittagong,1992,8,28
2574,1,Chittagong,1992,9,27
2575,1,Chittagong,1992,10,26
2576,1,Chittagong,1992,11,23
2577,1,Chittagong,1992,12,18
2578,1,Chittagong,1993,1,18
2579,1,Chittagong,1993,2,21
2580,1,Chittagong,1993,3,23
2581,1,Chittagong,1993,4,26
2582,1,Chittagong,1993,5,27
2583,1,Chittagong,1993,6,27
2584,1,Chittagong,1993,7,27
2585,1,Chittagong,1993,8,27
2586,1,Chittagong,1993,9,27
2587,1,Chittagong,1993,10,26
2588,1,Chittagong,1993,11,23
2589,1,Chittagong,1993,12,19
2590,1,Chittagong,1994,1,18
2591,1,Chittagong,1994,2,19
2592,1,Chittagong,1994,3,25
2593,1,Chittagong,1994,4,27
2594,1,Chittagong,1994,5,28
2595,1,Chittagong,1994,6,28
2596,1,Chittagong,1994,7,28
2597,1,Chittagong,1994,8,28
2598,1,Chittagong,1994,9,28
2599,1,Chittagong,1994,10,26
2600,1,Chittagong,1994,11,23
2601,1,Chittagong,1994,12,19
2602,1,Chittagong,1995,1,17
2603,1,Chittagong,1995,2,20
2604,1,Chittagong,1995,3,25
2605,1,Chittagong,1995,4,28
2606,1,Chittagong,1995,5,29
2607,1,Chittagong,1995,6,28
2608,1,Chittagong,1995,7,27
2609,1,Chittagong,1995,8,28
2610,1,Chittagong,1995,9,27
2611,1,Chittagong,1995,10,27
2612,1,Chittagong,1995,11,23
2613,1,Chittagong,1995,12,19
2614,1,Chittagong,1996,1,18
2615,1,Chittagong,1996,2,20
2616,1,Chittagong,1996,3,26
2617,1,Chittagong,1996,4,27
2618,1,Chittagong,1996,5,28
2619,1,Chittagong,1996,6,28
2620,1,Chittagong,1996,7,28
2621,1,Chittagong,1996,8,27
2622,1,Chittagong,1996,9,28
2623,1,Chittagong,1996,10,26
2624,1,Chittagong,1996,11,23
2625,1,Chittagong,1996,12,19
2626,1,Chittagong,1997,1,17
2627,1,Chittagong,1997,2,19
2628,1,Chittagong,1997,3,25
2629,1,Chittagong,1997,4,25
2630,1,Chittagong,1997,5,28
2631,1,Chittagong,1997,6,28
2632,1,Chittagong,1997,7,28
2633,1,Chittagong,1997,8,28
2634,1,Chittagong,1997,9,27
2635,1,Chittagong,1997,10,26
2636,1,Chittagong,1997,11,23
2637,1,Chittagong,1997,12,18
2638,1,Chittagong,1998,1,17
2639,1,Chittagong,1998,2,21
2640,1,Chittagong,1998,3,23
2641,1,Chittagong,1998,4,27
2642,1,Chittagong,1998,5,28
2643,1,Chittagong,1998,6,29
2644,1,Chittagong,1998,7,28
2645,1,Chittagong,1998,8,28
2646,1,Chittagong,1998,9,28
2647,1,Chittagong,1998,10,28
2648,1,Chittagong,1998,11,24
2649,1,Chittagong,1998,12,19
2650,1,Chittagong,1999,1,18
2651,1,Chittagong,1999,2,22
2652,1,Chittagong,1999,3,26
2653,1,Chittagong,1999,4,29
2654,1,Chittagong,1999,5,27
2655,1,Chittagong,1999,6,28
2656,1,Chittagong,1999,7,27
2657,1,Chittagong,1999,8,27
2658,1,Chittagong,1999,9,27
2659,1,Chittagong,1999,10,27
2660,1,Chittagong,1999,11,23
2661,1,Chittagong,1999,12,20
2662,1,Chittagong,2000,1,17
2663,1,Chittagong,2000,2,19
2664,1,Chittagong,2000,3,24
2665,1,Chittagong,2000,4,26
2666,1,Chittagong,2000,5,27
2667,1,Chittagong,2000,6,28
2668,1,Chittagong,2000,7,28
2669,1,Chittagong,2000,8,28
2670,1,Chittagong,2000,9,27
2671,1,Chittagong,2000,10,27
2672,1,Chittagong,2000,11,23
2673,1,Chittagong,2000,12,19
2674,1,Chittagong,2001,1,19
2675,1,Chittagong,2001,2,22
2676,1,Chittagong,2001,3,25
2677,1,Chittagong,2001,4,28
2678,1,Chittagong,2001,5,28
2679,1,Chittagong,2001,6,27
2680,1,Chittagong,2001,7,28
2681,1,Chittagong,2001,8,28
2682,1,Chittagong,2001,9,28
2683,1,Chittagong,2001,10,27
2684,1,Chittagong,2001,11,24
2685,1,Chittagong,2001,12,20
2686,1,Chittagong,2002,1,18
2687,1,Chittagong,2002,2,21
2688,1,Chittagong,2002,3,25
2689,1,Chittagong,2002,4,27
2690,1,Chittagong,2002,5,27
2691,1,Chittagong,2002,6,28
2692,1,Chittagong,2002,7,27
2693,1,Chittagong,2002,8,27
2694,1,Chittagong,2002,9,28
2695,1,Chittagong,2002,10,26
2696,1,Chittagong,2002,11,24
2697,1,Chittagong,2002,12,20
2698,1,Chittagong,2003,1,17
2699,1,Chittagong,2003,2,20
2700,1,Chittagong,2003,3,24
2701,1,Chittagong,2003,4,28
2702,1,Chittagong,2003,5,28
2703,1,Chittagong,2003,6,28
2704,1,Chittagong,2003,7,28
2705,1,Chittagong,2003,8,28
2706,1,Chittagong,2003,9,28
2707,1,Chittagong,2003,10,27
2708,1,Chittagong,2003,11,23
2709,1,Chittagong,2003,12,19
2710,1,Chittagong,2004,1,18
2711,1,Chittagong,2004,2,20
2712,1,Chittagong,2004,3,26
2713,1,Chittagong,2004,4,27
2714,1,Chittagong,2004,5,29
2715,1,Chittagong,2004,6,28
2716,1,Chittagong,2004,7,27
2717,1,Chittagong,2004,8,28
2718,1,Chittagong,2004,9,28
2719,1,Chittagong,2004,10,26
2720,1,Chittagong,2004,11,23
2721,1,Chittagong,2004,12,20
2722,1,Chittagong,2005,1,18
2723,1,Chittagong,2005,2,22
2724,1,Chittagong,2005,3,25
2725,1,Chittagong,2005,4,27
2726,1,Chittagong,2005,5,28
2727,1,Chittagong,2005,6,29
2728,1,Chittagong,2005,7,28
2729,1,Chittagong,2005,8,28
2730,1,Chittagong,2005,9,28
2731,1,Chittagong,2005,10,26
2732,1,Chittagong,2005,11,23
2733,1,Chittagong,2005,12,20
2734,1,Chittagong,2006,1,19
2735,1,Chittagong,2006,2,23
2736,1,Chittagong,2006,3,26
2737,1,Chittagong,2006,4,27
2738,1,Chittagong,2006,5,28
2739,1,Chittagong,2006,6,28
2740,1,Chittagong,2006,7,28
2741,1,Chittagong,2006,8,28
2742,1,Chittagong,2006,9,28
2743,1,Chittagong,2006,10,27
2744,1,Chittagong,2006,11,23
2745,1,Chittagong,2006,12,20
2746,1,Chittagong,2007,1,19
2747,1,Chittagong,2007,2,20
2748,1,Chittagong,2007,3,25
2749,1,Chittagong,2007,4,28
2750,1,Chittagong,2007,5,28
2751,1,Chittagong,2007,6,28
2752,1,Chittagong,2007,7,28
2753,1,Chittagong,2007,8,28
2754,1,Chittagong,2007,9,28
2755,1,Chittagong,2007,10,27
2756,1,Chittagong,2007,11,24
2757,1,Chittagong,2007,12,20
2758,1,Chittagong,2008,1,19
